id,performance_id,user_location_1,user_location_2,user_location_3,user_location_4,user_location_5,user_location_6,user_location_7,user_location_8,user_location_9,user_location_10,user_location_11,user_location_12,user_location_13,user_location_14,user_location_15,user_location_16,user_location_17,user_location_18,user_location_19,user_location_20
2948,2948,india,us,uk,canada,australia,nigeria,france,pakistan,germany,indonesia,egypt,poland,turkey,south africa,portugal,italy,ghana,ukraine,mexico,tanzania
2949,2949,uk,india,us,canada,nigeria,france,pakistan,australia,germany,italy,egypt,ukraine,belgium,indonesia,morocco,brazil,spain,tanzania,portugal,poland
2950,2950,uk,india,us,germany,pakistan,canada,france,nigeria,australia,mexico,portugal,poland,ukraine,turkey,spain,egypt,south africa,morocco,tanzania,ghana
2951,2951,uk,us,india,pakistan,nigeria,australia,canada,france,germany,belgium,ghana,brazil,mexico,indonesia,spain,ukraine,italy,poland,tanzania,south africa
2952,2952,us,uk,india,canada,pakistan,australia,nigeria,germany,france,morocco,indonesia,ghana,italy,portugal,mexico,brazil,turkey,egypt,spain,tanzania
2953,2953,uk,india,us,pakistan,canada,nigeria,australia,germany,france,brazil,poland,tanzania,ukraine,south africa,ghana,turkey,belgium,portugal,indonesia,italy
2954,2954,uk,us,india,france,pakistan,nigeria,canada,australia,germany,belgium,russia,egypt,turkey,spain,ukraine,italy,south africa,brazil,poland,portugal
2955,2955,uk,india,us,australia,pakistan,nigeria,canada,france,germany,portugal,morocco,russia,south africa,mexico,turkey,spain,belgium,brazil,egypt,ghana
2956,2956,india,us,uk,pakistan,australia,canada,nigeria,france,germany,spain,italy,russia,indonesia,belgium,ghana,brazil,ukraine,tanzania,morocco,mexico
2957,2957,uk,us,india,france,canada,australia,nigeria,germany,pakistan,italy,ghana,mexico,brazil,portugal,tanzania,south africa,ukraine,spain,poland,egypt
2958,2958,uk,us,india,germany,france,pakistan,australia,canada,nigeria,spain,mexico,brazil,poland,turkey,russia,tanzania,ghana,indonesia,morocco,belgium
2959,2959,us,india,uk,nigeria,canada,pakistan,france,australia,germany,italy,morocco,ghana,south africa,portugal,brazil,mexico,russia,tanzania,egypt,belgium
2960,2960,uk,us,india,australia,france,pakistan,canada,nigeria,germany,portugal,poland,egypt,ghana,morocco,turkey,russia,south africa,brazil,tanzania,mexico
2961,2961,uk,india,us,nigeria,pakistan,canada,france,germany,australia,ghana,belgium,italy,ukraine,russia,egypt,poland,portugal,tanzania,spain,indonesia
2962,2962,india,uk,us,france,germany,nigeria,pakistan,canada,australia,russia,mexico,tanzania,ghana,spain,belgium,morocco,poland,turkey,ukraine,italy
2963,2963,india,us,uk,pakistan,canada,australia,germany,nigeria,france,south africa,spain,poland,turkey,morocco,tanzania,russia,portugal,ghana,brazil,egypt
2964,2964,uk,us,india,germany,australia,nigeria,canada,france,pakistan,indonesia,italy,belgium,russia,spain,ukraine,tanzania,mexico,brazil,poland,turkey
2965,2965,us,india,uk,nigeria,pakistan,france,germany,australia,canada,mexico,russia,egypt,turkey,tanzania,ghana,portugal,poland,south africa,brazil,belgium
2966,2966,uk,us,india,germany,nigeria,pakistan,australia,canada,france,italy,ukraine,poland,brazil,belgium,ghana,mexico,spain,tanzania,russia,egypt
2967,2967,uk,us,india,nigeria,canada,pakistan,australia,germany,france,tanzania,belgium,turkey,morocco,portugal,ghana,mexico,italy,brazil,indonesia,russia
2968,2968,uk,us,india,nigeria,france,canada,pakistan,australia,germany,turkey,spain,morocco,poland,ghana,ukraine,tanzania,portugal,brazil,south africa,egypt
2969,2969,uk,us,india,germany,pakistan,nigeria,france,australia,canada,portugal,tanzania,mexico,turkey,south africa,spain,russia,indonesia,brazil,ukraine,morocco
2970,2970,uk,us,india,canada,france,australia,germany,nigeria,pakistan,tanzania,portugal,indonesia,poland,russia,egypt,ukraine,morocco,spain,italy,belgium
2971,2971,uk,india,us,germany,nigeria,pakistan,canada,australia,france,morocco,brazil,egypt,portugal,indonesia,tanzania,turkey,italy,russia,spain,poland
2972,2972,uk,us,india,pakistan,australia,nigeria,germany,france,canada,italy,turkey,spain,russia,poland,belgium,morocco,brazil,mexico,egypt,ghana
2973,2973,india,uk,us,france,germany,pakistan,australia,nigeria,canada,ghana,brazil,ukraine,indonesia,spain,egypt,turkey,belgium,russia,poland,morocco
2974,2974,india,uk,us,france,australia,germany,nigeria,canada,pakistan,poland,south africa,brazil,portugal,indonesia,egypt,mexico,morocco,tanzania,ghana,ukraine
2975,2975,uk,india,us,pakistan,france,australia,canada,nigeria,germany,ghana,south africa,portugal,belgium,egypt,tanzania,indonesia,morocco,spain,ukraine,turkey
2976,2976,us,uk,india,pakistan,nigeria,canada,australia,france,germany,south africa,turkey,ukraine,russia,belgium,ghana,indonesia,mexico,tanzania,brazil,morocco
2977,2977,india,uk,us,canada,france,pakistan,nigeria,germany,australia,belgium,ghana,indonesia,turkey,south africa,spain,ukraine,tanzania,brazil,poland,russia
2978,2978,uk,us,india,pakistan,france,nigeria,canada,germany,australia,ukraine,portugal,brazil,poland,spain,ghana,egypt,belgium,russia,indonesia,italy
2979,2979,us,uk,india,germany,france,pakistan,nigeria,canada,australia,brazil,tanzania,italy,belgium,mexico,indonesia,russia,morocco,poland,spain,south africa
2980,2980,uk,us,india,germany,nigeria,australia,france,pakistan,canada,italy,egypt,belgium,portugal,tanzania,russia,ukraine,turkey,mexico,brazil,morocco
2981,2981,uk,india,us,pakistan,australia,france,germany,canada,nigeria,south africa,poland,belgium,ukraine,brazil,tanzania,turkey,ghana,indonesia,russia,italy
2982,2982,uk,india,us,australia,france,germany,canada,nigeria,pakistan,egypt,indonesia,morocco,poland,south africa,ghana,portugal,belgium,spain,brazil,russia
2983,2983,uk,us,india,france,canada,nigeria,pakistan,australia,germany,indonesia,ghana,russia,egypt,south africa,morocco,italy,ukraine,turkey,brazil,spain
2984,2984,uk,us,india,canada,australia,germany,pakistan,france,nigeria,morocco,turkey,belgium,brazil,poland,portugal,ghana,indonesia,south africa,mexico,egypt
2985,2985,uk,us,india,germany,pakistan,nigeria,canada,france,australia,mexico,portugal,brazil,ghana,egypt,russia,poland,south africa,turkey,spain,italy
2986,2986,us,india,uk,canada,australia,germany,france,nigeria,pakistan,italy,brazil,ukraine,turkey,spain,south africa,egypt,morocco,mexico,tanzania,portugal
2987,2987,uk,india,us,australia,pakistan,nigeria,france,germany,canada,south africa,indonesia,poland,portugal,tanzania,morocco,ghana,egypt,russia,belgium,ukraine
2988,2988,uk,us,india,canada,germany,france,australia,nigeria,pakistan,poland,egypt,italy,indonesia,russia,south africa,mexico,portugal,belgium,brazil,ghana
2989,2989,us,uk,india,nigeria,australia,france,pakistan,germany,canada,indonesia,russia,morocco,portugal,italy,belgium,mexico,tanzania,brazil,egypt,south africa
2990,2990,uk,us,india,nigeria,france,pakistan,canada,germany,australia,ukraine,italy,portugal,brazil,spain,morocco,turkey,belgium,egypt,tanzania,indonesia
2991,2991,uk,india,us,pakistan,nigeria,germany,france,australia,canada,russia,brazil,indonesia,belgium,turkey,south africa,tanzania,spain,portugal,poland,ukraine
2992,2992,us,india,uk,germany,pakistan,canada,australia,nigeria,france,mexico,turkey,belgium,ghana,brazil,indonesia,spain,poland,tanzania,egypt,south africa
2993,2993,uk,india,us,australia,nigeria,germany,france,canada,pakistan,portugal,ghana,brazil,egypt,mexico,tanzania,russia,spain,ukraine,italy,south africa
2994,2994,uk,india,us,nigeria,canada,france,australia,germany,pakistan,egypt,portugal,mexico,spain,brazil,turkey,poland,ghana,indonesia,south africa,russia
2995,2995,uk,us,india,australia,canada,nigeria,france,germany,pakistan,morocco,spain,south africa,ghana,poland,indonesia,brazil,turkey,italy,ukraine,egypt
2996,2996,uk,india,us,canada,pakistan,nigeria,france,australia,germany,indonesia,mexico,brazil,spain,italy,poland,morocco,belgium,russia,turkey,south africa
2997,2997,us,uk,india,france,nigeria,pakistan,canada,australia,germany,turkey,italy,tanzania,morocco,russia,belgium,ukraine,poland,spain,ghana,egypt
2998,2998,india,uk,us,canada,nigeria,france,australia,pakistan,germany,poland,spain,egypt,russia,belgium,brazil,ghana,italy,south africa,ukraine,turkey
2999,2999,india,uk,us,germany,pakistan,nigeria,france,canada,australia,portugal,spain,poland,ukraine,south africa,tanzania,russia,italy,indonesia,brazil,turkey
3000,3000,uk,us,india,nigeria,france,canada,pakistan,germany,australia,ghana,belgium,poland,spain,mexico,turkey,egypt,ukraine,italy,south africa,indonesia
3001,3001,uk,us,india,france,canada,nigeria,germany,pakistan,australia,morocco,turkey,south africa,ukraine,portugal,mexico,indonesia,russia,belgium,brazil,poland
3002,3002,uk,india,us,australia,canada,nigeria,france,germany,pakistan,brazil,tanzania,south africa,indonesia,belgium,poland,ukraine,egypt,morocco,portugal,russia
3003,3003,india,us,uk,nigeria,canada,germany,france,pakistan,australia,belgium,russia,ghana,morocco,turkey,spain,poland,brazil,ukraine,mexico,indonesia
3004,3004,us,uk,india,france,nigeria,canada,australia,pakistan,germany,poland,spain,brazil,south africa,italy,portugal,tanzania,belgium,mexico,indonesia,egypt
3005,3005,uk,us,india,pakistan,germany,france,canada,nigeria,australia,russia,italy,ghana,ukraine,turkey,belgium,morocco,poland,south africa,indonesia,spain
3006,3006,uk,us,india,france,germany,canada,australia,nigeria,pakistan,tanzania,russia,morocco,south africa,poland,ukraine,egypt,indonesia,ghana,belgium,brazil
3007,3007,uk,india,us,france,canada,australia,nigeria,pakistan,germany,tanzania,south africa,russia,ghana,egypt,poland,morocco,ukraine,indonesia,brazil,belgium
3008,3008,uk,us,india,germany,france,nigeria,canada,pakistan,australia,indonesia,ghana,egypt,morocco,brazil,spain,mexico,poland,belgium,russia,south africa
3009,3009,uk,india,us,france,pakistan,australia,germany,canada,nigeria,poland,south africa,brazil,russia,tanzania,morocco,ukraine,turkey,ghana,mexico,egypt
3010,3010,us,uk,india,canada,australia,pakistan,germany,nigeria,france,ghana,south africa,portugal,tanzania,italy,egypt,mexico,morocco,brazil,belgium,turkey
3011,3011,uk,india,us,france,germany,nigeria,pakistan,australia,canada,indonesia,morocco,tanzania,portugal,egypt,ukraine,ghana,russia,poland,south africa,mexico
3012,3012,us,india,uk,germany,pakistan,australia,france,canada,nigeria,ghana,spain,poland,mexico,italy,turkey,ukraine,tanzania,belgium,brazil,russia
3013,3013,us,uk,india,australia,canada,france,germany,nigeria,pakistan,belgium,ukraine,italy,morocco,spain,turkey,brazil,indonesia,egypt,portugal,south africa
3014,3014,uk,india,us,germany,france,canada,nigeria,australia,pakistan,turkey,ukraine,portugal,italy,brazil,morocco,poland,tanzania,ghana,egypt,indonesia
3015,3015,uk,india,us,pakistan,germany,nigeria,france,canada,australia,spain,tanzania,egypt,south africa,ukraine,brazil,mexico,russia,italy,turkey,morocco
3016,3016,india,uk,us,australia,canada,pakistan,germany,nigeria,france,portugal,belgium,ukraine,brazil,turkey,poland,russia,mexico,italy,south africa,egypt
3017,3017,uk,us,india,australia,pakistan,canada,nigeria,france,germany,south africa,morocco,indonesia,turkey,tanzania,poland,italy,russia,egypt,spain,portugal
3018,3018,uk,us,india,canada,australia,germany,nigeria,france,pakistan,mexico,egypt,portugal,south africa,spain,morocco,russia,ghana,tanzania,turkey,belgium
3019,3019,us,uk,india,canada,pakistan,france,nigeria,australia,germany,brazil,spain,south africa,italy,ukraine,tanzania,belgium,turkey,portugal,russia,egypt
3020,3020,us,india,uk,australia,france,nigeria,pakistan,canada,germany,portugal,ukraine,brazil,mexico,south africa,turkey,belgium,morocco,italy,russia,indonesia
3021,3021,uk,india,us,france,pakistan,germany,nigeria,australia,canada,indonesia,tanzania,brazil,egypt,ghana,russia,spain,morocco,mexico,poland,turkey
3022,3022,uk,india,us,canada,pakistan,germany,australia,france,nigeria,ghana,turkey,portugal,brazil,poland,belgium,russia,mexico,spain,italy,ukraine
3023,3023,us,india,uk,canada,germany,australia,pakistan,france,nigeria,brazil,portugal,morocco,ghana,south africa,mexico,ukraine,indonesia,tanzania,russia,turkey
3024,3024,uk,india,us,nigeria,canada,germany,france,pakistan,australia,spain,belgium,mexico,turkey,indonesia,ukraine,south africa,morocco,egypt,brazil,poland
3025,3025,india,us,uk,pakistan,nigeria,australia,canada,france,germany,poland,italy,spain,brazil,south africa,mexico,morocco,ghana,portugal,turkey,egypt
3026,3026,us,india,uk,pakistan,germany,australia,france,nigeria,canada,russia,tanzania,egypt,turkey,belgium,morocco,south africa,spain,ghana,mexico,portugal
3027,3027,india,us,uk,nigeria,australia,pakistan,canada,france,germany,poland,mexico,turkey,south africa,morocco,ukraine,ghana,spain,italy,portugal,egypt
3028,3028,uk,us,india,pakistan,germany,australia,canada,france,nigeria,russia,portugal,turkey,italy,south africa,spain,tanzania,ghana,brazil,morocco,indonesia
3029,3029,us,uk,india,pakistan,france,canada,australia,germany,nigeria,mexico,italy,ghana,russia,morocco,brazil,spain,belgium,egypt,portugal,turkey
3030,3030,india,uk,us,pakistan,nigeria,france,germany,canada,australia,ukraine,belgium,ghana,brazil,south africa,egypt,russia,mexico,portugal,poland,turkey
3031,3031,uk,india,us,germany,nigeria,france,canada,australia,pakistan,ghana,morocco,poland,south africa,indonesia,mexico,brazil,ukraine,belgium,russia,spain
3032,3032,uk,india,us,france,canada,australia,pakistan,nigeria,germany,egypt,mexico,portugal,morocco,italy,spain,tanzania,ukraine,indonesia,ghana,belgium
3033,3033,us,india,uk,canada,france,australia,nigeria,germany,pakistan,ukraine,turkey,morocco,brazil,mexico,indonesia,spain,italy,tanzania,south africa,ghana
3034,3034,us,uk,india,canada,nigeria,australia,pakistan,france,germany,italy,brazil,morocco,belgium,ghana,turkey,south africa,egypt,portugal,mexico,russia
3035,3035,uk,us,india,nigeria,pakistan,canada,germany,australia,france,morocco,belgium,poland,russia,egypt,spain,turkey,ghana,brazil,south africa,mexico
3036,3036,india,us,uk,nigeria,canada,germany,france,australia,pakistan,belgium,south africa,brazil,morocco,ukraine,tanzania,poland,indonesia,spain,russia,italy
3037,3037,uk,us,india,pakistan,france,nigeria,canada,germany,australia,mexico,russia,ukraine,ghana,tanzania,south africa,portugal,italy,brazil,belgium,egypt
3038,3038,uk,us,india,pakistan,france,australia,nigeria,canada,germany,poland,tanzania,ukraine,mexico,belgium,turkey,spain,egypt,indonesia,russia,italy
3039,3039,india,uk,us,germany,nigeria,france,pakistan,canada,australia,ghana,russia,indonesia,brazil,egypt,belgium,ukraine,tanzania,turkey,spain,south africa
3040,3040,uk,us,india,australia,france,pakistan,nigeria,canada,germany,ghana,poland,egypt,belgium,mexico,tanzania,morocco,italy,spain,turkey,south africa
3041,3041,uk,india,us,nigeria,pakistan,germany,canada,france,australia,poland,tanzania,south africa,spain,brazil,indonesia,morocco,ghana,turkey,italy,portugal
3042,3042,india,uk,us,canada,germany,australia,nigeria,pakistan,france,poland,egypt,tanzania,ghana,portugal,belgium,mexico,ukraine,spain,turkey,brazil
3043,3043,us,india,uk,australia,france,pakistan,germany,canada,nigeria,russia,brazil,tanzania,mexico,italy,spain,egypt,south africa,poland,ukraine,morocco
3044,3044,uk,us,india,nigeria,france,pakistan,germany,australia,canada,belgium,portugal,ghana,egypt,south africa,indonesia,spain,brazil,turkey,morocco,poland
3045,3045,uk,us,india,pakistan,canada,nigeria,france,germany,australia,morocco,ukraine,ghana,russia,south africa,portugal,turkey,tanzania,egypt,italy,indonesia
3046,3046,uk,india,us,canada,nigeria,france,australia,pakistan,germany,turkey,brazil,mexico,morocco,spain,portugal,indonesia,south africa,egypt,italy,tanzania
3047,3047,uk,india,us,france,australia,nigeria,pakistan,germany,canada,egypt,ukraine,turkey,portugal,mexico,spain,brazil,russia,morocco,poland,italy
3048,3048,uk,us,india,canada,australia,france,germany,pakistan,nigeria,belgium,spain,south africa,italy,brazil,ghana,russia,mexico,portugal,turkey,egypt
3049,3049,uk,india,us,germany,australia,canada,nigeria,pakistan,france,south africa,russia,poland,portugal,indonesia,ukraine,italy,belgium,spain,ghana,mexico
3050,3050,uk,india,us,nigeria,germany,australia,france,pakistan,canada,spain,mexico,belgium,indonesia,ukraine,south africa,portugal,brazil,italy,russia,poland
3051,3051,uk,us,india,pakistan,france,canada,australia,nigeria,germany,italy,mexico,portugal,indonesia,russia,brazil,south africa,ukraine,ghana,morocco,turkey
3052,3052,uk,india,us,australia,canada,germany,france,pakistan,nigeria,poland,turkey,italy,egypt,portugal,ghana,ukraine,mexico,spain,indonesia,belgium
3053,3053,us,india,uk,pakistan,nigeria,canada,germany,australia,france,russia,ukraine,morocco,ghana,mexico,poland,italy,belgium,portugal,egypt,turkey
3054,3054,uk,india,us,canada,germany,nigeria,france,australia,pakistan,italy,ghana,mexico,ukraine,brazil,south africa,belgium,tanzania,russia,turkey,indonesia
3055,3055,uk,india,us,australia,pakistan,canada,nigeria,germany,france,mexico,south africa,ukraine,morocco,portugal,russia,italy,ghana,poland,turkey,spain
3056,3056,uk,us,india,france,canada,germany,pakistan,nigeria,australia,ghana,morocco,spain,poland,indonesia,mexico,egypt,brazil,italy,tanzania,russia
